id,education,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age,marital_status,tenure,total_spent,children,living_with,family_size,is_parent,cluster
78,Graduation,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,Married,12,37,1,partner,3,1,0
5441,PhD,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,60,Widow,12,388,1,alone,2,1,2
5302,Graduation,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,39,Together,12,1428,0,partner,2,0,3
4687,Master,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,67,Married,12,1633,0,partner,2,0,3
1087,Master,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,50,Together,12,173,1,partner,3,1,0
6859,Graduation,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,Single,12,99,1,alone,2,1,0
9860,Graduation,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,66,Together,12,215,1,partner,3,1,1
7129,PhD,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,63,Married,12,929,1,partner,3,1,2
5866,Graduation,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,51,Together,11,219,1,partner,3,1,1
10521,Graduation,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,Married,12,174,2,partner,4,1,1
7393,Graduation,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,Together,13,92,2,partner,4,1,0
7849,PhD,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,Married,12,1052,0,partner,2,0,3
332,Graduation,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,68,Married,12,275,1,partner,3,1,1
9847,Master,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,Married,13,587,1,partner,3,1,2
531,PhD,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,71,Divorced,13,1662,1,alone,2,1,2
9576,PhD,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,Together,12,159,1,partner,3,1,0
6906,Master,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,Widow,12,1024,0,alone,1,0,3
7419,Master,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,Divorced,11,35,1,alone,2,1,1
3170,Master,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,68,Together,12,1042,0,partner,2,0,3
8527,Master,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,Together,12,395,2,partner,4,1,1
7872,PhD,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,Married,13,557,0,partner,2,0,3
9931,PhD,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,62,Married,11,9,2,partner,4,1,1
10595,Graduation,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,Married,12,69,0,partner,2,0,0
4609,PhD,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,Married,11,486,1,partner,3,1,1
5010,Graduation,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,37,Single,11,34,1,alone,2,1,0
4427,Master,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,30,Single,13,1365,0,alone,1,0,3
11148,Graduation,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,Together,12,13,1,partner,3,1,0
1168,PhD,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,47,Married,13,1401,0,partner,2,0,3
9595,Graduation,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,64,Together,12,1574,0,partner,2,0,3
10163,PhD,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,41,Single,12,1323,0,alone,1,0,3
2886,Master,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,54,Divorced,12,1217,1,alone,2,1,2
6710,Master,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,74,Single,13,103,3,alone,4,1,2
5316,Master,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,49,Together,12,84,0,partner,2,0,0
9029,PhD,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,53,Married,12,1536,0,partner,2,0,3
521,Graduation,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,40,Together,13,581,1,partner,3,1,0
1459,PhD,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,59,Married,13,928,1,partner,3,1,2
10241,Master,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,Divorced,12,14,0,alone,1,0,0
1630,Graduation,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,Single,12,424,1,alone,2,1,0
3254,Graduation,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,54,Married,12,960,1,partner,3,1,2
9064,Graduation,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,Married,13,1555,0,partner,2,0,3
3678,Graduation,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,52,Widow,13,656,2,alone,3,1,2
4227,Master,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,Together,12,55,2,partner,4,1,1
9467,Graduation,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,Single,11,20,1,alone,2,1,0
8486,Master,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,54,Together,13,367,1,partner,3,1,0
2186,Master,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,48,Together,11,2257,0,partner,2,0,3
3286,PhD,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,Divorced,11,42,1,alone,2,1,1
8602,Graduation,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,61,Divorced,12,1049,1,alone,2,1,2
3722,Graduation,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,Single,11,48,2,alone,3,1,1
6715,PhD,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,77,Single,12,685,1,alone,2,1,2
4796,Graduation,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,73,Divorced,11,39,1,alone,2,1,1
9612,Master,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,Single,11,43,0,alone,1,0,0
3766,Master,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,66,Widow,13,835,0,alone,1,0,3
1399,Graduation,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,67,Married,11,1515,0,partner,2,0,3
1570,PhD,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,74,Together,12,1039,1,partner,3,1,2
3426,Graduation,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,50,Divorced,12,1596,1,alone,2,1,2
3074,PhD,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,41,Married,13,1828,0,partner,2,0,3
8341,PhD,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,56,Married,11,34,1,partner,3,1,1
5180,PhD,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,57,Divorced,11,149,1,alone,2,1,1
6461,Master,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,56,Single,12,946,1,alone,2,1,2
7679,PhD,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,40,Single,11,28,0,alone,1,0,0
10702,Graduation,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,41,Single,13,450,1,alone,2,1,0
7505,PhD,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,68,Married,11,46,2,partner,4,1,1
5113,PhD,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,54,Divorced,12,1702,0,alone,1,0,3
10858,Graduation,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,50,Together,12,820,2,partner,4,1,2
2961,Graduation,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,43,Married,12,382,1,partner,3,1,0
2747,PhD,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,Married,13,2126,0,partner,2,0,3
3010,Master,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,36,Together,11,2069,0,partner,2,0,3
5790,Graduation,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,Married,12,72,1,partner,3,1,0
6892,Graduation,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,57,Divorced,11,732,1,alone,2,1,1
1743,Graduation,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,51,Single,11,801,0,alone,1,0,3
3578,Graduation,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,76,Divorced,12,236,1,alone,2,1,2
8462,Basic,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,Together,13,80,1,partner,3,1,0
5558,PhD,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,71,Single,11,1685,0,alone,1,0,3
4619,PhD,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,80,Single,11,277,0,alone,1,0,3
8780,PhD,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,75,Together,12,507,1,partner,3,1,2
10789,PhD,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,Married,12,68,2,partner,4,1,1
10779,Graduation,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,Single,11,49,0,alone,1,0,0
5896,Master,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,38,Married,11,397,0,partner,2,0,3
2337,Graduation,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,54,Divorced,12,39,1,alone,2,1,0
10951,Graduation,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,57,Married,11,306,1,partner,3,1,1
544,Graduation,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,Married,12,976,0,partner,2,0,3
17,PhD,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,54,Married,12,1028,1,partner,3,1,2
10680,Graduation,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,39,Together,11,70,1,partner,3,1,1
3265,Graduation,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,Married,12,46,0,partner,2,0,0
5623,Master,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,45,Married,12,51,1,partner,3,1,0
5832,Master,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,65,Together,11,1263,0,partner,2,0,3
5544,Graduation,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,55,Single,13,1490,1,alone,2,1,2
6417,Master,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,Together,13,1564,0,partner,2,0,3
5831,Graduation,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,58,Married,13,1815,1,partner,3,1,2
7101,PhD,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,62,Widow,12,1198,1,alone,2,1,2
10176,Graduation,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,57,Single,13,416,1,alone,2,1,2
2326,Graduation,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,Married,12,85,0,partner,2,0,0
4385,PhD,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44,Single,12,47,1,alone,2,1,0
2929,Graduation,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,Single,12,137,0,alone,1,0,0
10686,PhD,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,Together,13,21,2,partner,4,1,0
2546,Master,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,48,Single,11,70,1,alone,2,1,0
3283,Master,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,53,Married,11,909,1,partner,3,1,1
3138,Graduation,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,69,Single,13,1676,0,alone,1,0,3
4994,Master,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,82,Single,12,1735,0,alone,1,0,3
7966,Graduation,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,66,Single,12,1191,2,alone,3,1,2
3112,Master,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,48,Married,12,24,1,partner,3,1,0
10872,PhD,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,56,Married,13,1182,1,partner,3,1,2
2181,Graduation,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,55,Married,12,1280,0,partner,2,0,3
1867,Graduation,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,68,Single,13,1336,0,alone,1,0,3
1518,Master,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,60,Married,12,749,2,partner,4,1,2
5734,PhD,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,51,Married,12,91,2,partner,4,1,1
2878,PhD,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,78,Married,12,414,1,partner,3,1,2
1458,Master,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,43,Married,11,44,1,partner,3,1,1
7007,Master,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,57,Married,11,63,2,partner,4,1,1
6200,Graduation,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,74,Married,12,901,1,partner,3,1,2
1403,Master,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,Together,13,38,2,partner,4,1,0
4827,PhD,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,69,Single,12,455,1,alone,2,1,2
6250,PhD,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,76,Widow,13,775,1,alone,2,1,2
9291,Master,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,66,Married,11,15,1,partner,3,1,1
2478,Graduation,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,52,Married,12,38,1,partner,3,1,0
1139,PhD,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,41,Married,11,1512,0,partner,2,0,3
5138,Graduation,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,75,Together,12,43,1,partner,3,1,1
5393,Graduation,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,Single,13,42,1,alone,2,1,0
10413,Graduation,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,41,Married,11,1089,0,partner,2,0,3
5015,Master,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,49,Married,13,162,1,partner,3,1,0
10868,Graduation,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,74,Widow,12,1272,0,alone,1,0,3
10676,Graduation,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,43,Married,13,1173,0,partner,2,0,3
2495,Master,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,51,Married,11,816,1,partner,3,1,2
7842,Graduation,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,57,Single,12,74,2,alone,3,1,1
9955,Graduation,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71,Together,12,134,1,partner,3,1,1
6663,PhD,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,85,Single,12,157,0,alone,1,0,3
2162,Graduation,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,49,Married,12,561,1,partner,3,1,2
3434,Graduation,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,74,Single,11,1336,0,alone,1,0,3
7919,PhD,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,49,Together,13,2092,0,partner,2,0,3
5626,PhD,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,61,Single,12,463,0,alone,1,0,3
6428,PhD,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,75,Widow,11,1130,0,alone,1,0,3
8514,Graduation,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,49,Together,11,20,1,partner,3,1,1
10448,Graduation,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,69,Single,13,377,1,alone,2,1,2
2109,Graduation,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,35,Single,12,1544,0,alone,1,0,3
7530,PhD,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,75,Widow,11,138,2,alone,3,1,1
8925,Master,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,60,Married,12,1012,1,partner,3,1,2
3009,PhD,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,63,Widow,12,1766,0,alone,1,0,3
6355,Graduation,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,47,Married,11,45,2,partner,4,1,1
3517,Graduation,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,73,Single,12,161,2,alone,3,1,1
1158,Graduation,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,59,Divorced,11,144,1,alone,2,1,1
6203,Graduation,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,78,Together,12,1734,0,partner,2,0,3
7165,Graduation,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,53,Together,12,823,1,partner,3,1,2
3595,Graduation,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,62,Together,11,1138,1,partner,3,1,2
8537,Graduation,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,76,Widow,12,1429,0,alone,1,0,3
4331,Master,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,47,Together,11,1371,0,partner,2,0,3
6281,Graduation,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,59,Divorced,12,982,1,alone,2,1,2
4338,Graduation,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,42,Single,11,44,1,alone,2,1,0
2452,Graduation,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,54,Together,12,318,2,partner,4,1,1
9507,Graduation,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,50,Married,12,434,1,partner,3,1,0
8360,Master,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,Married,12,198,2,partner,4,1,1
10311,Graduation,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,56,Married,12,359,1,partner,3,1,0
5117,Master,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,62,Married,13,576,0,partner,2,0,0
4867,PhD,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,57,Single,12,88,2,alone,3,1,1
9289,Graduation,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,46,Married,11,63,1,partner,3,1,1
10913,Master,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,41,Single,13,27,1,alone,2,1,0
3032,Graduation,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,41,Married,12,193,1,partner,3,1,0
8524,PhD,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,51,Divorced,13,101,1,alone,2,1,0
3334,Graduation,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,74,Married,11,2211,0,partner,2,0,3
4470,Master,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,63,Married,12,140,1,partner,3,1,1
1406,Graduation,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,50,Single,12,415,2,alone,3,1,1
8619,Graduation,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,68,Together,13,22,1,partner,3,1,0
10821,Graduation,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,47,Married,12,263,2,partner,4,1,1
4552,Graduation,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,34,Married,12,393,0,partner,2,0,0
898,Graduation,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,39,Married,12,147,1,partner,3,1,0
9797,Graduation,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,69,Married,11,443,1,partner,3,1,1
10949,PhD,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,62,Divorced,12,1958,0,alone,1,0,3
8212,Master,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,54,Married,12,174,1,partner,3,1,1
6248,Master,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,78,Single,12,2217,0,alone,1,0,3
10164,Graduation,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,67,Single,11,1691,1,alone,2,1,2
4547,Graduation,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,65,Together,12,25,2,partner,4,1,1
6815,Master,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,45,Married,11,809,0,partner,2,0,3
4122,Graduation,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,50,Married,13,895,0,partner,2,0,3
10841,PhD,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,50,Together,13,484,1,partner,3,1,2
5370,PhD,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,52,Married,12,413,1,partner,3,1,0
176,Master,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,45,Single,11,331,1,alone,2,1,1
